Distance	       1	       2	       3
 2.193734e+00	  1.063040e+00	  1.299021e-02	  1.034569e-01
 2.075272e+00	  1.063040e+00	  1.299021e-02	  1.318325e-01
 1.937147e+00	  1.063040e+00	  1.299021e-02	  1.679909e-01
 1.779248e+00	  1.063040e+00	  1.299021e-02	  2.140666e-01
 1.602851e+00	  1.063040e+00	  1.299021e-02	  2.727797e-01
 1.410928e+00	  1.063040e+00	  1.299021e-02	  3.475964e-01
 1.208280e+00	  1.063040e+00	  1.299021e-02	  4.429334e-01
 1.001455e+00	  1.063040e+00	  1.299021e-02	  5.644189e-01
 7.985860e-01	  1.063040e+00	  1.299021e-02	  7.192249e-01
 6.095582e-01	  1.063040e+00	  1.299021e-02	  9.164904e-01
 4.475885e-01	  1.063040e+00	  1.299021e-02	  1.167861e+00
 3.334833e-01	  1.063040e+00	  1.299021e-02	  1.488176e+00
 2.938906e-01	  1.063040e+00	  1.299021e-02	  1.896345e+00
 3.269993e-01	  1.063040e+00	  1.299021e-02	  2.416465e+00
 3.947502e-01	  1.063040e+00	  1.299021e-02	  3.079241e+00
 4.684108e-01	  1.063040e+00	  1.299021e-02	  3.923800e+00
 5.364649e-01	  1.063040e+00	  1.299021e-02	  5.000000e+00
 2.402031e+00	  1.063040e+00	  1.655310e-02	  5.000000e-02
 2.326467e+00	  1.063040e+00	  1.655310e-02	  6.371375e-02
 2.234981e+00	  1.063040e+00	  1.655310e-02	  8.118884e-02
 2.125593e+00	  1.063040e+00	  1.655310e-02	  1.034569e-01
 1.996763e+00	  1.063040e+00	  1.655310e-02	  1.318325e-01
 1.847747e+00	  1.063040e+00	  1.655310e-02	  1.679909e-01
 1.679001e+00	  1.063040e+00	  1.655310e-02	  2.140666e-01
 1.492548e+00	  1.063040e+00	  1.655310e-02	  2.727797e-01
 1.292218e+00	  1.063040e+00	  1.655310e-02	  3.475964e-01
 1.083665e+00	  1.063040e+00	  1.655310e-02	  4.429334e-01
 8.741785e-01	  1.063040e+00	  1.655310e-02	  5.644189e-01
 6.725411e-01	  1.063040e+00	  1.655310e-02	  7.192249e-01
 4.897354e-01	  1.063040e+00	  1.655310e-02	  9.164904e-01
 3.426276e-01	  1.063040e+00	  1.655310e-02	  1.167861e+00
 2.617841e-01	  1.063040e+00	  1.655310e-02	  1.488176e+00
 2.719625e-01	  1.063040e+00	  1.655310e-02	  1.896345e+00
 3.393182e-01	  1.063040e+00	  1.655310e-02	  2.416465e+00
 4.200877e-01	  1.063040e+00	  1.655310e-02	  3.079241e+00
 4.962396e-01	  1.063040e+00	  1.655310e-02	  3.923800e+00
 5.625876e-01	  1.063040e+00	  1.655310e-02	  5.000000e+00
 2.348531e+00	  1.063040e+00	  2.109321e-02	  5.000000e-02
 2.264252e+00	  1.063040e+00	  2.109321e-02	  6.371375e-02
 2.162774e+00	  1.063040e+00	  2.109321e-02	  8.118884e-02
 2.042258e+00	  1.063040e+00	  2.109321e-02	  1.034569e-01
 1.901476e+00	  1.063040e+00	  2.109321e-02	  1.318325e-01
 1.740219e+00	  1.063040e+00	  2.109321e-02	  1.679909e-01
 1.559696e+00	  1.063040e+00	  2.109321e-02	  2.140666e-01
 1.362860e+00	  1.063040e+00	  2.109321e-02	  2.727797e-01
 1.154531e+00	  1.063040e+00	  2.109321e-02	  3.475964e-01
 9.412588e-01	  1.063040e+00	  2.109321e-02	  4.429334e-01
 7.310335e-01	  1.063040e+00	  2.109321e-02	  5.644189e-01
 5.333390e-01	  1.063040e+00	  2.109321e-02	  7.192249e-01
 3.612700e-01	  1.063040e+00	  2.109321e-02	  9.164904e-01
 2.410373e-01	  1.063040e+00	  2.109321e-02	  1.167861e+00
 2.192091e-01	  1.063040e+00	  2.109321e-02	  1.488176e+00
 2.841397e-01	  1.063040e+00	  2.109321e-02	  1.896345e+00
 3.727213e-01	  1.063040e+00	  2.109321e-02	  2.416465e+00
 4.573811e-01	  1.063040e+00	  2.109321e-02	  3.079241e+00
 5.311790e-01	  1.063040e+00	  2.109321e-02	  3.923800e+00
 5.931603e-01	  1.063040e+00	  2.109321e-02	  5.000000e+00
 2.282505e+00	  1.063040e+00	  2.687855e-02	  5.000000e-02
 2.187875e+00	  1.063040e+00	  2.687855e-02	  6.371375e-02
 2.074708e+00	  1.063040e+00	  2.687855e-02	  8.118884e-02
 1.941418e+00	  1.063040e+00	  2.687855e-02	  1.034569e-01
 1.787264e+00	  1.063040e+00	  2.687855e-02	  1.318325e-01
 1.612774e+00	  1.063040e+00	  2.687855e-02	  1.679909e-01
 1.420132e+00	  1.063040e+00	  2.687855e-02	  2.140666e-01
 1.213395e+00	  1.063040e+00	  2.687855e-02	  2.727797e-01
 9.984509e-01	  1.063040e+00	  2.687855e-02	  3.475964e-01
 7.826902e-01	  1.063040e+00	  2.687855e-02	  4.429334e-01
 5.746696e-01	  1.063040e+00	  2.687855e-02	  5.644189e-01
 3.848486e-01	  1.063040e+00	  2.687855e-02	  7.192249e-01
 2.322541e-01	  1.063040e+00	  2.687855e-02	  9.164904e-01
 1.707181e-01	  1.063040e+00	  2.687855e-02	  1.167861e+00
 2.309760e-01	  1.063040e+00	  2.687855e-02	  1.488176e+00
 3.285757e-01	  1.063040e+00	  2.687855e-02	  1.896345e+00
 4.219920e-01	  1.063040e+00	  2.687855e-02	  2.416465e+00
 5.029701e-01	  1.063040e+00	  2.687855e-02	  3.079241e+00
 5.707252e-01	  1.063040e+00	  2.687855e-02	  3.923800e+00
 6.263828e-01	  1.063040e+00	  2.687855e-02	  5.000000e+00
 2.201692e+00	  1.063040e+00	  3.425066e-02	  5.000000e-02
 2.095013e+00	  1.063040e+00	  3.425066e-02	  6.371375e-02
 1.968499e+00	  1.063040e+00	  3.425066e-02	  8.118884e-02
 1.820992e+00	  1.063040e+00	  3.425066e-02	  1.034569e-01
 1.652462e+00	  1.063040e+00	  3.425066e-02	  1.318325e-01
 1.464425e+00	  1.063040e+00	  3.425066e-02	  1.679909e-01
 1.260258e+00	  1.063040e+00	  3.425066e-02	  2.140666e-01
 1.045249e+00	  1.063040e+00	  3.425066e-02	  2.727797e-01
 8.263115e-01	  1.063040e+00	  3.425066e-02	  3.475964e-01
 6.114576e-01	  1.063040e+00	  3.425066e-02	  4.429334e-01
 4.096184e-01	  1.063040e+00	  3.425066e-02	  5.644189e-01
 2.337746e-01	  1.063040e+00	  3.425066e-02	  7.192249e-01
 1.291769e-01	  1.063040e+00	  3.425066e-02	  9.164904e-01
 1.819195e-01	  1.063040e+00	  3.425066e-02	  1.167861e+00
 2.901223e-01	  1.063040e+00	  3.425066e-02	  1.488176e+00
 3.920974e-01	  1.063040e+00	  3.425066e-02	  1.896345e+00
 4.795400e-01	  1.063040e+00	  3.425066e-02	  2.416465e+00
 5.522877e-01	  1.063040e+00	  3.425066e-02	  3.079241e+00
 6.118548e-01	  1.063040e+00	  3.425066e-02	  3.923800e+00
 6.601258e-01	  1.063040e+00	  3.425066e-02	  5.000000e+00
 2.103794e+00	  1.063040e+00	  4.364476e-02	  5.000000e-02
 1.983445e+00	  1.063040e+00	  4.364476e-02	  6.371375e-02
 1.842170e+00	  1.063040e+00	  4.364476e-02	  8.118884e-02
 1.679480e+00	  1.063040e+00	  4.364476e-02	  1.034569e-01
 1.496327e+00	  1.063040e+00	  4.364476e-02	  1.318325e-01
 1.295479e+00	  1.063040e+00	  4.364476e-02	  1.679909e-01
 1.081680e+00	  1.063040e+00	  4.364476e-02	  2.140666e-01
 8.614434e-01	  1.063040e+00	  4.364476e-02	  2.727797e-01
 6.424671e-01	  1.063040e+00	  4.364476e-02	  3.475964e-01
 4.329554e-01	  1.063040e+00	  4.364476e-02	  4.429334e-01
 2.422506e-01	  1.063040e+00	  4.364476e-02	  5.644189e-01
 9.838748e-02	  1.063040e+00	  4.364476e-02	  7.192249e-01
 1.394027e-01	  1.063040e+00	  4.364476e-02	  9.164904e-01
 2.595550e-01	  1.063040e+00	  4.364476e-02	  1.167861e+00
 3.691339e-01	  1.063040e+00	  4.364476e-02	  1.488176e+00
 4.618697e-01	  1.063040e+00	  4.364476e-02	  1.896345e+00
 5.385571e-01	  1.063040e+00	  4.364476e-02	  2.416465e+00
 6.011426e-01	  1.063040e+00	  4.364476e-02	  3.079241e+00
 6.517540e-01	  1.063040e+00	  4.364476e-02	  3.923800e+00
 6.924051e-01	  1.063040e+00	  4.364476e-02	  5.000000e+00
 1.986693e+00	  1.063040e+00	  5.561542e-02	  5.000000e-02
 1.851345e+00	  1.063040e+00	  5.561542e-02	  6.371375e-02
 1.694430e+00	  1.063040e+00	  5.561542e-02	  8.118884e-02
 1.516419e+00	  1.063040e+00	  5.561542e-02	  1.034569e-01
 1.319542e+00	  1.063040e+00	  5.561542e-02	  1.318325e-01
 1.108041e+00	  1.063040e+00	  5.561542e-02	  1.679909e-01
 8.880644e-01	  1.063040e+00	  5.561542e-02	  2.140666e-01
 6.671222e-01	  1.063040e+00	  5.561542e-02	  2.727797e-01
 4.531836e-01	  1.063040e+00	  5.561542e-02	  3.475964e-01
 2.540061e-01	  1.063040e+00	  5.561542e-02	  4.429334e-01
 8.259668e-02	  1.063040e+00	  5.561542e-02	  5.644189e-01
 1.062552e-01	  1.063040e+00	  5.561542e-02	  7.192249e-01
 2.381089e-01	  1.063040e+00	  5.561542e-02	  9.164904e-01
 3.535094e-01	  1.063040e+00	  5.561542e-02	  1.167861e+00
 4.500816e-01	  1.063040e+00	  5.561542e-02	  1.488176e+00
 5.295573e-01	  1.063040e+00	  5.561542e-02	  1.896345e+00
 5.942393e-01	  1.063040e+00	  5.561542e-02	  2.416465e+00
 6.464466e-01	  1.063040e+00	  5.561542e-02	  3.079241e+00
 6.883178e-01	  1.063040e+00	  5.561542e-02	  3.923800e+00
 7.217343e-01	  1.063040e+00	  5.561542e-02	  5.000000e+00
 1.848770e+00	  1.063040e+00	  7.086934e-02	  5.000000e-02
 1.697682e+00	  1.063040e+00	  7.086934e-02	  6.371375e-02
 1.525138e+00	  1.063040e+00	  7.086934e-02	  8.118884e-02
 1.332886e+00	  1.063040e+00	  7.086934e-02	  1.034569e-01
 1.124693e+00	  1.063040e+00	  7.086934e-02	  1.318325e-01
 9.063538e-01	  1.063040e+00	  7.086934e-02	  1.679909e-01
 6.852285e-01	  1.063040e+00	  7.086934e-02	  2.140666e-01
 4.693033e-01	  1.063040e+00	  7.086934e-02	  2.727797e-01
 2.660216e-01	  1.063040e+00	  7.086934e-02	  3.475964e-01
 8.187698e-02	  1.063040e+00	  7.086934e-02	  4.429334e-01
 8.533419e-02	  1.063040e+00	  7.086934e-02	  5.644189e-01
 2.254884e-01	  1.063040e+00	  7.086934e-02	  7.192249e-01
 3.444997e-01	  1.063040e+00	  7.086934e-02	  9.164904e-01
 4.434716e-01	  1.063040e+00	  7.086934e-02	  1.167861e+00
 5.246883e-01	  1.063040e+00	  7.086934e-02	  1.488176e+00
 5.906577e-01	  1.063040e+00	  7.086934e-02	  1.896345e+00
 6.438170e-01	  1.063040e+00	  7.086934e-02	  2.416465e+00
 6.863881e-01	  1.063040e+00	  7.086934e-02	  3.079241e+00
 7.203164e-01	  1.063040e+00	  7.086934e-02	  3.923800e+00
 7.472566e-01	  1.063040e+00	  7.086934e-02	  5.000000e+00
 1.689321e+00	  1.063040e+00	  9.030703e-02	  5.000000e-02
 1.522690e+00	  1.063040e+00	  9.030703e-02	  6.371375e-02
 1.335792e+00	  1.063040e+00	  9.030703e-02	  8.118884e-02
 1.131931e+00	  1.063040e+00	  9.030703e-02	  1.034569e-01
 9.165305e-01	  1.063040e+00	  9.030703e-02	  1.318325e-01
 6.967790e-01	  1.063040e+00	  9.030703e-02	  1.679909e-01
 4.807574e-01	  1.063040e+00	  9.030703e-02	  2.140666e-01
 2.762021e-01	  1.063040e+00	  9.030703e-02	  2.727797e-01
 8.946357e-02	  1.063040e+00	  9.030703e-02	  3.475964e-01
 7.729703e-02	  1.063040e+00	  9.030703e-02	  4.429334e-01
 2.198958e-01	  1.063040e+00	  9.030703e-02	  5.644189e-01
 3.405610e-01	  1.063040e+00	  9.030703e-02	  7.192249e-01
 4.407981e-01	  1.063040e+00	  9.030703e-02	  9.164904e-01
 5.229616e-01	  1.063040e+00	  9.030703e-02	  1.167861e+00
 5.896140e-01	  1.063040e+00	  9.030703e-02	  1.488176e+00
 6.432454e-01	  1.063040e+00	  9.030703e-02	  1.896345e+00
 6.861274e-01	  1.063040e+00	  9.030703e-02	  2.416465e+00
 7.202489e-01	  1.063040e+00	  9.030703e-02	  3.079241e+00
 7.473005e-01	  1.063040e+00	  9.030703e-02	  3.923800e+00
 7.686890e-01	  1.063040e+00	  9.030703e-02	  5.000000e+00
 1.509017e+00	  1.063040e+00	  1.150760e-01	  5.000000e-02
 1.328324e+00	  1.063040e+00	  1.150760e-01	  6.371375e-02
 1.129899e+00	  1.063040e+00	  1.150760e-01	  8.118884e-02
 9.187496e-01	  1.063040e+00	  1.150760e-01	  1.034569e-01
 7.018265e-01	  1.063040e+00	  1.150760e-01	  1.318325e-01
 4.872616e-01	  1.063040e+00	  1.150760e-01	  1.679909e-01
 2.832507e-01	  1.063040e+00	  1.150760e-01	  2.140666e-01
 9.814154e-02	  1.063040e+00	  1.150760e-01	  2.727797e-01
 7.807469e-02	  1.063040e+00	  1.150760e-01	  3.475964e-01
 2.187599e-01	  1.063040e+00	  1.150760e-01	  4.429334e-01
 3.398574e-01	  1.063040e+00	  1.150760e-01	  5.644189e-01
 4.406572e-01	  1.063040e+00	  1.150760e-01	  7.192249e-01
 5.232757e-01	  1.063040e+00	  1.150760e-01	  9.164904e-01
 5.902355e-01	  1.063040e+00	  1.150760e-01	  1.167861e+00
 6.440382e-01	  1.063040e+00	  1.150760e-01	  1.488176e+00
 6.869841e-01	  1.063040e+00	  1.150760e-01	  1.896345e+00
 7.210934e-01	  1.063040e+00	  1.150760e-01	  2.416465e+00
 7.480853e-01	  1.063040e+00	  1.150760e-01	  3.079241e+00
 7.693889e-01	  1.063040e+00	  1.150760e-01	  3.923800e+00
 7.861719e-01	  1.063040e+00	  1.150760e-01	  5.000000e+00
 1.310318e+00	  1.063040e+00	  1.466385e-01	  5.000000e-02
 1.118554e+00	  1.063040e+00	  1.466385e-01	  6.371375e-02
 9.130483e-01	  1.063040e+00	  1.466385e-01	  8.118884e-02
 7.004075e-01	  1.063040e+00	  1.466385e-01	  1.034569e-01
 4.886922e-01	  1.063040e+00	  1.466385e-01	  1.318325e-01
 2.864597e-01	  1.063040e+00	  1.466385e-01	  1.679909e-01
 1.039597e-01	  1.063040e+00	  1.466385e-01	  2.140666e-01
 8.160624e-02	  1.063040e+00	  1.466385e-01	  2.727797e-01
 2.196292e-01	  1.063040e+00	  1.466385e-01	  3.475964e-01
 3.407155e-01	  1.063040e+00	  1.466385e-01	  4.429334e-01
 4.417760e-01	  1.063040e+00	  1.466385e-01	  5.644189e-01
 5.246269e-01	  1.063040e+00	  1.466385e-01	  7.192249e-01
 5.917203e-01	  1.063040e+00	  1.466385e-01	  9.164904e-01
 6.455523e-01	  1.063040e+00	  1.466385e-01	  1.167861e+00
 6.884418e-01	  1.063040e+00	  1.466385e-01	  1.488176e+00
 7.224359e-01	  1.063040e+00	  1.466385e-01	  1.896345e+00
 7.492796e-01	  1.063040e+00	  1.466385e-01	  2.416465e+00
 7.704228e-01	  1.063040e+00	  1.466385e-01	  3.079241e+00
 7.870483e-01	  1.063040e+00	  1.466385e-01	  3.923800e+00
 8.001074e-01	  1.063040e+00	  1.466385e-01	  5.000000e+00
 1.097682e+00	  1.063040e+00	  1.868577e-01	  5.000000e-02
 8.993336e-01	  1.063040e+00	  1.868577e-01	  6.371375e-02
 6.925109e-01	  1.063040e+00	  1.868577e-01	  8.118884e-02
 4.850256e-01	  1.063040e+00	  1.868577e-01	  1.034569e-01
 2.855498e-01	  1.063040e+00	  1.868577e-01	  1.318325e-01
 1.053104e-01	  1.063040e+00	  1.868577e-01	  1.679909e-01
 8.382475e-02	  1.063040e+00	  1.868577e-01	  2.140666e-01
 2.207073e-01	  1.063040e+00	  1.868577e-01	  2.727797e-01
 3.418678e-01	  1.063040e+00	  1.868577e-01	  3.475964e-01
 4.431651e-01	  1.063040e+00	  1.868577e-01	  4.429334e-01
 5.262193e-01	  1.063040e+00	  1.868577e-01	  5.644189e-01
 5.934230e-01	  1.063040e+00	  1.868577e-01	  7.192249e-01
 6.472639e-01	  1.063040e+00	  1.868577e-01	  9.164904e-01
 6.900768e-01	  1.063040e+00	  1.868577e-01	  1.167861e+00
 7.239345e-01	  1.063040e+00	  1.868577e-01	  1.488176e+00
 7.506083e-01	  1.063040e+00	  1.868577e-01	  1.896345e+00
 7.715704e-01	  1.063040e+00	  1.868577e-01	  2.416465e+00
 7.880190e-01	  1.063040e+00	  1.868577e-01	  3.079241e+00
 8.009152e-01	  1.063040e+00	  1.868577e-01	  3.923800e+00
 8.110224e-01	  1.063040e+00	  1.868577e-01	  5.000000e+00
 8.774131e-01	  1.063040e+00	  2.381081e-01	  5.000000e-02
 6.780868e-01	  1.063040e+00	  2.381081e-01	  6.371375e-02
 4.763249e-01	  1.063040e+00	  2.381081e-01	  8.118884e-02
 2.805977e-01	  1.063040e+00	  2.381081e-01	  1.034569e-01
 1.018977e-01	  1.063040e+00	  2.381081e-01	  1.318325e-01
 8.316224e-02	  1.063040e+00	  2.381081e-01	  1.679909e-01
 2.209990e-01	  1.063040e+00	  2.381081e-01	  2.140666e-01
 3.425181e-01	  1.063040e+00	  2.381081e-01	  2.727797e-01
 4.441580e-01	  1.063040e+00	  2.381081e-01	  3.475964e-01
 5.274940e-01	  1.063040e+00	  2.381081e-01	  4.429334e-01
 5.948784e-01	  1.063040e+00	  2.381081e-01	  5.644189e-01
 6.487898e-01	  1.063040e+00	  2.381081e-01	  7.192249e-01
 6.915765e-01	  1.063040e+00	  2.381081e-01	  9.164904e-01
 7.253365e-01	  1.063040e+00	  2.381081e-01	  1.167861e+00
 7.518687e-01	  1.063040e+00	  2.381081e-01	  1.488176e+00
 7.726694e-01	  1.063040e+00	  2.381081e-01	  1.896345e+00
 7.889547e-01	  1.063040e+00	  2.381081e-01	  2.416465e+00
 8.016975e-01	  1.063040e+00	  2.381081e-01	  3.079241e+00
 8.116672e-01	  1.063040e+00	  2.381081e-01	  3.923800e+00
 8.194686e-01	  1.063040e+00	  2.381081e-01	  5.000000e+00
 6.570963e-01	  1.063040e+00	  3.034152e-01	  5.000000e-02
 4.627741e-01	  1.063040e+00	  3.034152e-01	  6.371375e-02
 2.720564e-01	  1.063040e+00	  3.034152e-01	  8.118884e-02
 9.452026e-02	  1.063040e+00	  3.034152e-01	  1.034569e-01
 8.004137e-02	  1.063040e+00	  3.034152e-01	  1.318325e-01
 2.202904e-01	  1.063040e+00	  3.034152e-01	  1.679909e-01
 3.423263e-01	  1.063040e+00	  3.034152e-01	  2.140666e-01
 4.443954e-01	  1.063040e+00	  3.034152e-01	  2.727797e-01
 5.281132e-01	  1.063040e+00	  3.034152e-01	  3.475964e-01
 5.957880e-01	  1.063040e+00	  3.034152e-01	  4.429334e-01
 6.498768e-01	  1.063040e+00	  3.034152e-01	  5.644189e-01
 6.927321e-01	  1.063040e+00	  3.034152e-01	  7.192249e-01
 7.264729e-01	  1.063040e+00	  3.034152e-01	  9.164904e-01
 7.529259e-01	  1.063040e+00	  3.034152e-01	  1.167861e+00
 7.736131e-01	  1.063040e+00	  3.034152e-01	  1.488176e+00
 7.897716e-01	  1.063040e+00	  3.034152e-01	  1.896345e+00
 8.023882e-01	  1.063040e+00	  3.034152e-01	  2.416465e+00
 8.122412e-01	  1.063040e+00	  3.034152e-01	  3.079241e+00
 8.199393e-01	  1.063040e+00	  3.034152e-01	  3.923800e+00
 8.259574e-01	  1.063040e+00	  3.034152e-01	  5.000000e+00
 4.447600e-01	  1.063040e+00	  3.866344e-01	  5.000000e-02
 2.608681e-01	  1.063040e+00	  3.866344e-01	  6.371375e-02
 8.564248e-02	  1.063040e+00	  3.866344e-01	  8.118884e-02
 7.705481e-02	  1.063040e+00	  3.866344e-01	  1.034569e-01
 2.191338e-01	  1.063040e+00	  3.866344e-01	  1.318325e-01
 3.413874e-01	  1.063040e+00	  3.866344e-01	  1.679909e-01
 4.438005e-01	  1.063040e+00	  3.866344e-01	  2.140666e-01
 5.279353e-01	  1.063040e+00	  3.866344e-01	  2.727797e-01
 5.959958e-01	  1.063040e+00	  3.866344e-01	  3.475964e-01
 6.503787e-01	  1.063040e+00	  3.866344e-01	  4.429334e-01
 6.934178e-01	  1.063040e+00	  3.866344e-01	  5.644189e-01
 7.272414e-01	  1.063040e+00	  3.866344e-01	  7.192249e-01
 7.536990e-01	  1.063040e+00	  3.866344e-01	  9.164904e-01
 7.743390e-01	  1.063040e+00	  3.866344e-01	  1.167861e+00
 7.904217e-01	  1.063040e+00	  3.866344e-01	  1.488176e+00
 8.029511e-01	  1.063040e+00	  3.866344e-01	  1.896345e+00
 8.127167e-01	  1.063040e+00	  3.866344e-01	  2.416465e+00
 8.203339e-01	  1.063040e+00	  3.866344e-01	  3.079241e+00
 8.262805e-01	  1.063040e+00	  3.866344e-01	  3.923800e+00
 8.309267e-01	  1.063040e+00	  3.866344e-01	  5.000000e+00
 2.486545e-01	  1.063040e+00	  4.926786e-01	  5.000000e-02
 8.066687e-02	  1.063040e+00	  4.926786e-01	  6.371375e-02
 7.939380e-02	  1.063040e+00	  4.926786e-01	  8.118884e-02
 2.188783e-01	  1.063040e+00	  4.926786e-01	  1.034569e-01
 3.402383e-01	  1.063040e+00	  4.926786e-01	  1.318325e-01
 4.425719e-01	  1.063040e+00	  4.926786e-01	  1.679909e-01
 5.269998e-01	  1.063040e+00	  4.926786e-01	  2.140666e-01
 5.954688e-01	  1.063040e+00	  4.926786e-01	  2.727797e-01
 6.502359e-01	  1.063040e+00	  4.926786e-01	  3.475964e-01
 6.935714e-01	  1.063040e+00	  4.926786e-01	  4.429334e-01
 7.275873e-01	  1.063040e+00	  4.926786e-01	  5.644189e-01
 7.541446e-01	  1.063040e+00	  4.926786e-01	  7.192249e-01
 7.748147e-01	  1.063040e+00	  4.926786e-01	  9.164904e-01
 7.908815e-01	  1.063040e+00	  4.926786e-01	  1.167861e+00
 8.033694e-01	  1.063040e+00	  4.926786e-01	  1.488176e+00
 8.130820e-01	  1.063040e+00	  4.926786e-01	  1.896345e+00
 8.206442e-01	  1.063040e+00	  4.926786e-01	  2.416465e+00
 8.265388e-01	  1.063040e+00	  4.926786e-01	  3.079241e+00
 8.311388e-01	  1.063040e+00	  4.926786e-01	  3.923800e+00
 8.347320e-01	  1.063040e+00	  4.926786e-01	  5.000000e+00
 8.750209e-02	  1.063040e+00	  6.278080e-01	  5.000000e-02
 9.287884e-02	  1.063040e+00	  6.278080e-01	  6.371375e-02
 2.216447e-01	  1.063040e+00	  6.278080e-01	  8.118884e-02
 3.398829e-01	  1.063040e+00	  6.278080e-01	  1.034569e-01
 4.412004e-01	  1.063040e+00	  6.278080e-01	  1.318325e-01
 5.255315e-01	  1.063040e+00	  6.278080e-01	  1.679909e-01
 5.942924e-01	  1.063040e+00	  6.278080e-01	  2.140666e-01
 6.494651e-01	  1.063040e+00	  6.278080e-01	  2.727797e-01
 6.931798e-01	  1.063040e+00	  6.278080e-01	  3.475964e-01
 7.274895e-01	  1.063040e+00	  6.278080e-01	  4.429334e-01
 7.542432e-01	  1.063040e+00	  6.278080e-01	  5.644189e-01
 7.750253e-01	  1.063040e+00	  6.278080e-01	  7.192249e-01
 7.911415e-01	  1.063040e+00	  6.278080e-01	  9.164904e-01
 8.036375e-01	  1.063040e+00	  6.278080e-01	  1.167861e+00
 8.133346e-01	  1.063040e+00	  6.278080e-01	  1.488176e+00
 8.208694e-01	  1.063040e+00	  6.278080e-01	  1.896345e+00
 8.267327e-01	  1.063040e+00	  6.278080e-01	  2.416465e+00
 8.313017e-01	  1.063040e+00	  6.278080e-01	  3.079241e+00
 8.348666e-01	  1.063040e+00	  6.278080e-01	  3.923800e+00
 8.376512e-01	  1.063040e+00	  6.278080e-01	  5.000000e+00
 1.194620e-01	  1.063040e+00	  8.000000e-01	  5.000000e-02
 2.300303e-01	  1.063040e+00	  8.000000e-01	  6.371375e-02
 3.417834e-01	  1.063040e+00	  8.000000e-01	  8.118884e-02
 4.404942e-01	  1.063040e+00	  8.000000e-01	  1.034569e-01
 5.239623e-01	  1.063040e+00	  8.000000e-01	  1.318325e-01
 5.926824e-01	  1.063040e+00	  8.000000e-01	  1.679909e-01
 6.481616e-01	  1.063040e+00	  8.000000e-01	  2.140666e-01
 6.922767e-01	  1.063040e+00	  8.000000e-01	  2.727797e-01
 7.269537e-01	  1.063040e+00	  8.000000e-01	  3.475964e-01
 7.539909e-01	  1.063040e+00	  8.000000e-01	  4.429334e-01
 7.749659e-01	  1.063040e+00	  8.000000e-01	  5.644189e-01
 7.911985e-01	  1.063040e+00	  8.000000e-01	  7.192249e-01
 8.037549e-01	  1.063040e+00	  8.000000e-01	  9.164904e-01
 8.134755e-01	  1.063040e+00	  8.000000e-01	  1.167861e+00
 8.210117e-01	  1.063040e+00	  8.000000e-01	  1.488176e+00
 8.268647e-01	  1.063040e+00	  8.000000e-01	  1.896345e+00
 8.314182e-01	  1.063040e+00	  8.000000e-01	  2.416465e+00
 8.349663e-01	  1.063040e+00	  8.000000e-01	  3.079241e+00
 8.377346e-01	  1.063040e+00	  8.000000e-01	  3.923800e+00
 8.398969e-01	  1.063040e+00	  8.000000e-01	  5.000000e+00
 2.559917e+00	  1.354605e+00	  8.000000e-03	  5.000000e-02
 2.512983e+00	  1.354605e+00	  8.000000e-03	  6.371375e-02
 2.455066e+00	  1.354605e+00	  8.000000e-03	  8.118884e-02
 2.384176e+00	  1.354605e+00	  8.000000e-03	  1.034569e-01
 2.298272e+00	  1.354605e+00	  8.000000e-03	  1.318325e-01
 2.195438e+00	  1.354605e+00	  8.000000e-03	  1.679909e-01
 2.074139e+00	  1.354605e+00	  8.000000e-03	  2.140666e-01
 1.933549e+00	  1.354605e+00	  8.000000e-03	  2.727797e-01
 1.773929e+00	  1.354605e+00	  8.000000e-03	  3.475964e-01
 1.596990e+00	  1.354605e+00	  8.000000e-03	  4.429334e-01
 1.406154e+00	  1.354605e+00	  8.000000e-03	  5.644189e-01
 1.206647e+00	  1.354605e+00	  8.000000e-03	  7.192249e-01
 1.005412e+00	  1.354605e+00	  8.000000e-03	  9.164904e-01
 8.109969e-01	  1.354605e+00	  8.000000e-03	  1.167861e+00
 6.338250e-01	  1.354605e+00	  8.000000e-03	  1.488176e+00
 4.874308e-01	  1.354605e+00	  8.000000e-03	  1.896345e+00
 3.899198e-01	  1.354605e+00	  8.000000e-03	  2.416465e+00
 3.572215e-01	  1.354605e+00	  8.000000e-03	  3.079241e+00
 3.823226e-01	  1.354605e+00	  8.000000e-03	  3.923800e+00
 4.376543e-01	  1.354605e+00	  8.000000e-03	  5.000000e+00
 2.537580e+00	  1.354605e+00	  1.019420e-02	  5.000000e-02
 2.486561e+00	  1.354605e+00	  1.019420e-02	  6.371375e-02
 2.423754e+00	  1.354605e+00	  1.019420e-02	  8.118884e-02
 2.347107e+00	  1.354605e+00	  1.019420e-02	  1.034569e-01
 2.254568e+00	  1.354605e+00	  1.019420e-02	  1.318325e-01
 2.144287e+00	  1.354605e+00	  1.019420e-02	  1.679909e-01
 2.014901e+00	  1.354605e+00	  1.019420e-02	  2.140666e-01
 1.865898e+00	  1.354605e+00	  1.019420e-02	  2.727797e-01
 1.697995e+00	  1.354605e+00	  1.019420e-02	  3.475964e-01
 1.513483e+00	  1.354605e+00	  1.019420e-02	  4.429334e-01
 1.316439e+00	  1.354605e+00	  1.019420e-02	  5.644189e-01
