Timepoint   	LH_pit      	LH_blood    	R_LH        	LH_R        	R_LH_des    	FSH_pit     	FSH_blood   	R_FSH       	FSH_R       	R_FSH_des   	S_foll      	AF1         	AF2         	AF3         	AF4         	PrF         	OvF         	Sc1         	Sc2         	Lut1        	Lut2        	Lut3        	Lut4        	E2          	P4          	InhA        	InhB        	InhA_tau    	GnRH_G      	R_GnRH_a    	R_GnRH_i    	GnRH_R_a    	GnRH_R_i    
2.229916e+01	2.818408e+05	5.454976e+00	7.600391e+00	4.845989e-01	1.289010e+00	4.058944e+04	4.906684e+00	6.030453e+00	7.553326e-01	1.713214e+00	1.585981e+00	2.600723e+00	4.330568e+01	3.143436e+00	1.154465e-03	4.964199e-01	4.286326e-13	1.945769e-13	4.117627e-10	1.072048e-08	5.704212e-07	2.012896e-05	2.251862e-04	5.798350e+01	2.207766e-01	5.971488e-01	1.128628e+02	2.313579e+01	3.318861e-02	8.791287e-03	1.006095e-03	1.395477e-04	1.268816e-04
2.231109e+01	2.818909e+05	5.453767e+00	7.600714e+00	4.845115e-01	1.288774e+00	4.055991e+04	4.902203e+00	6.032055e+00	7.548430e-01	1.712102e+00	1.588384e+00	2.600828e+00	4.332745e+01	3.151359e+00	1.156530e-03	4.976781e-01	4.397463e-13	1.917623e-13	4.070849e-10	1.060707e-08	5.653941e-07	1.998760e-05	2.238726e-04	5.806052e+01	2.205616e-01	5.977346e-01	1.129194e+02	2.311144e+01	3.318271e-02	8.791332e-03	1.006077e-03	1.395235e-04	1.268593e-04
2.232302e+01	2.819411e+05	5.452574e+00	7.601034e+00	4.844253e-01	1.288541e+00	4.053040e+04	4.897733e+00	6.033654e+00	7.543542e-01	1.710992e+00	1.590786e+00	2.600931e+00	4.334919e+01	3.159288e+00	1.158604e-03	4.989403e-01	4.511602e-13	1.889883e-13	4.024601e-10	1.049486e-08	5.604110e-07	1.984722e-05	2.225664e-04	5.813767e+01	2.203477e-01	5.983226e-01	1.129758e+02	2.308718e+01	3.317685e-02	8.791375e-03	1.006059e-03	1.394996e-04	1.268372e-04
2.233496e+01	2.819913e+05	5.451397e+00	7.601348e+00	4.843403e-01	1.288311e+00	4.050090e+04	4.893271e+00	6.035250e+00	7.538662e-01	1.709884e+00	1.593187e+00	2.601033e+00	4.337091e+01	3.167225e+00	1.160688e-03	5.002066e-01	4.628827e-13	1.862544e-13	3.978876e-10	1.038382e-08	5.554714e-07	1.970782e-05	2.212677e-04	5.821493e+01	2.201351e-01	5.989129e-01	1.130322e+02	2.306300e+01	3.317103e-02	8.791419e-03	1.006041e-03	1.394758e-04	1.268152e-04
2.234689e+01	2.820414e+05	5.450237e+00	7.601659e+00	4.842565e-01	1.288084e+00	4.047143e+04	4.888819e+00	6.036844e+00	7.533789e-01	1.708777e+00	1.595587e+00	2.601132e+00	4.339261e+01	3.175169e+00	1.162783e-03	5.014769e-01	4.749227e-13	1.835598e-13	3.933668e-10	1.027395e-08	5.505749e-07	1.956938e-05	2.199763e-04	5.829233e+01	2.199236e-01	5.995054e-01	1.130885e+02	2.303891e+01	3.316525e-02	8.791462e-03	1.006023e-03	1.394522e-04	1.267934e-04
2.235883e+01	2.820917e+05	5.449093e+00	7.601965e+00	4.841738e-01	1.287861e+00	4.044198e+04	4.884376e+00	6.038436e+00	7.528924e-01	1.707672e+00	1.597987e+00	2.601230e+00	4.341428e+01	3.183121e+00	1.164888e-03	5.027512e-01	4.872892e-13	1.809041e-13	3.888972e-10	1.016523e-08	5.457211e-07	1.943189e-05	2.186922e-04	5.836984e+01	2.197134e-01	6.001003e-01	1.131448e+02	2.301491e+01	3.315952e-02	8.791505e-03	1.006006e-03	1.394287e-04	1.267717e-04
2.237076e+01	2.821419e+05	5.447965e+00	7.602267e+00	4.840923e-01	1.287640e+00	4.041255e+04	4.879942e+00	6.040025e+00	7.524066e-01	1.706569e+00	1.600386e+00	2.601326e+00	4.343592e+01	3.191080e+00	1.167003e-03	5.040297e-01	4.999917e-13	1.782867e-13	3.844780e-10	1.005765e-08	5.409096e-07	1.929536e-05	2.174153e-04	5.844749e+01	2.195043e-01	6.006974e-01	1.132010e+02	2.299100e+01	3.315383e-02	8.791547e-03	1.005988e-03	1.394054e-04	1.267502e-04
2.238270e+01	2.821921e+05	5.446854e+00	7.602565e+00	4.840120e-01	1.287423e+00	4.038313e+04	4.875517e+00	6.041611e+00	7.519216e-01	1.705467e+00	1.602784e+00	2.601421e+00	4.345754e+01	3.199047e+00	1.169129e-03	5.053123e-01	5.130399e-13	1.757069e-13	3.801087e-10	9.951196e-09	5.361400e-07	1.915976e-05	2.161456e-04	5.852527e+01	2.192964e-01	6.012968e-01	1.132571e+02	2.296716e+01	3.314818e-02	8.791589e-03	1.005971e-03	1.393823e-04	1.267288e-04
2.239464e+01	2.822424e+05	5.445760e+00	7.602858e+00	4.839329e-01	1.287209e+00	4.035374e+04	4.871102e+00	6.043195e+00	7.514373e-01	1.704367e+00	1.605182e+00	2.601513e+00	4.347913e+01	3.207021e+00	1.171266e-03	5.065990e-01	5.264437e-13	1.731642e-13	3.757887e-10	9.845859e-09	5.314118e-07	1.902510e-05	2.148831e-04	5.860319e+01	2.190897e-01	6.018986e-01	1.133132e+02	2.294342e+01	3.314258e-02	8.791630e-03	1.005953e-03	1.393594e-04	1.267076e-04
2.240658e+01	2.822927e+05	5.444682e+00	7.603148e+00	4.838550e-01	1.286998e+00	4.032437e+04	4.866696e+00	6.044777e+00	7.509538e-01	1.703269e+00	1.607579e+00	2.601604e+00	4.350070e+01	3.215003e+00	1.173414e-03	5.078900e-01	5.402136e-13	1.706581e-13	3.715173e-10	9.741623e-09	5.267247e-07	1.889136e-05	2.136276e-04	5.868123e+01	2.188841e-01	6.025026e-01	1.133692e+02	2.291976e+01	3.313702e-02	8.791671e-03	1.005936e-03	1.393366e-04	1.266865e-04
2.241852e+01	2.823430e+05	5.443621e+00	7.603432e+00	4.837782e-01	1.286790e+00	4.029501e+04	4.862298e+00	6.046356e+00	7.504710e-01	1.702173e+00	1.609975e+00	2.601693e+00	4.352224e+01	3.222993e+00	1.175573e-03	5.091852e-01	5.543600e-13	1.681880e-13	3.672941e-10	9.638477e-09	5.220783e-07	1.875854e-05	2.123793e-04	5.875942e+01	2.186797e-01	6.031090e-01	1.134251e+02	2.289618e+01	3.313150e-02	8.791712e-03	1.005919e-03	1.393141e-04	1.266656e-04
2.243046e+01	2.823933e+05	5.442577e+00	7.603712e+00	4.837027e-01	1.286585e+00	4.026567e+04	4.857910e+00	6.047933e+00	7.499889e-01	1.701078e+00	1.612371e+00	2.601781e+00	4.354376e+01	3.230991e+00	1.177743e-03	5.104846e-01	5.688939e-13	1.657533e-13	3.631184e-10	9.536409e-09	5.174721e-07	1.862663e-05	2.111379e-04	5.883774e+01	2.184764e-01	6.037178e-01	1.134810e+02	2.287269e+01	3.312603e-02	8.791752e-03	1.005902e-03	1.392916e-04	1.266449e-04
2.244241e+01	2.824436e+05	5.441549e+00	7.603988e+00	4.836284e-01	1.286383e+00	4.023635e+04	4.853531e+00	6.049508e+00	7.495076e-01	1.699985e+00	1.614766e+00	2.601866e+00	4.356526e+01	3.238997e+00	1.179924e-03	5.117884e-01	5.838268e-13	1.633536e-13	3.589896e-10	9.435406e-09	5.129059e-07	1.849562e-05	2.099034e-04	5.891620e+01	2.182743e-01	6.043290e-01	1.135368e+02	2.284928e+01	3.312060e-02	8.791792e-03	1.005885e-03	1.392694e-04	1.266243e-04
2.245435e+01	2.824939e+05	5.440539e+00	7.604260e+00	4.835553e-01	1.286185e+00	4.020705e+04	4.849160e+00	6.051080e+00	7.490270e-01	1.698893e+00	1.617161e+00	2.601950e+00	4.358673e+01	3.247012e+00	1.182117e-03	5.130965e-01	5.991702e-13	1.609884e-13	3.549072e-10	9.335457e-09	5.083791e-07	1.836551e-05	2.086758e-04	5.899481e+01	2.180733e-01	6.049425e-01	1.135925e+02	2.282595e+01	3.311521e-02	8.791831e-03	1.005868e-03	1.392474e-04	1.266039e-04
2.246630e+01	2.825443e+05	5.439546e+00	7.604527e+00	4.834834e-01	1.285990e+00	4.017777e+04	4.844799e+00	6.052650e+00	7.485472e-01	1.697803e+00	1.619555e+00	2.602032e+00	4.360817e+01	3.255034e+00	1.184322e-03	5.144089e-01	6.149360e-13	1.586570e-13	3.508707e-10	9.236549e-09	5.038915e-07	1.823629e-05	2.074551e-04	5.907356e+01	2.178734e-01	6.055584e-01	1.136482e+02	2.280271e+01	3.310987e-02	8.791870e-03	1.005852e-03	1.392255e-04	1.265836e-04
2.247825e+01	2.825947e+05	5.438569e+00	7.604789e+00	4.834128e-01	1.285798e+00	4.014850e+04	4.840447e+00	6.054217e+00	7.480681e-01	1.696715e+00	1.621948e+00	2.602112e+00	4.362960e+01	3.263065e+00	1.186538e-03	5.157258e-01	6.311368e-13	1.563591e-13	3.468795e-10	9.138672e-09	4.994427e-07	1.810795e-05	2.062412e-04	5.915246e+01	2.176746e-01	6.061768e-01	1.137038e+02	2.277956e+01	3.310457e-02	8.791908e-03	1.005835e-03	1.392038e-04	1.265635e-04
2.249020e+01	2.826451e+05	5.437610e+00	7.605047e+00	4.833434e-01	1.285609e+00	4.011925e+04	4.836103e+00	6.055782e+00	7.475897e-01	1.695628e+00	1.624342e+00	2.602190e+00	4.365099e+01	3.271105e+00	1.188767e-03	5.170471e-01	6.477853e-13	1.540941e-13	3.429330e-10	9.041813e-09	4.950323e-07	1.798049e-05	2.050341e-04	5.923151e+01	2.174769e-01	6.067976e-01	1.137594e+02	2.275648e+01	3.309932e-02	8.791946e-03	1.005819e-03	1.391823e-04	1.265436e-04
2.250215e+01	2.826955e+05	5.436668e+00	7.605301e+00	4.832752e-01	1.285424e+00	4.009001e+04	4.831769e+00	6.057345e+00	7.471121e-01	1.694543e+00	1.626734e+00	2.602267e+00	4.367237e+01	3.279153e+00	1.191007e-03	5.183729e-01	6.648947e-13	1.518615e-13	3.390307e-10	8.945962e-09	4.906599e-07	1.785389e-05	2.038336e-04	5.931070e+01	2.172803e-01	6.074208e-01	1.138149e+02	2.273349e+01	3.309411e-02	8.791984e-03	1.005802e-03	1.391610e-04	1.265238e-04
2.251411e+01	2.827460e+05	5.435743e+00	7.605550e+00	4.832082e-01	1.285242e+00	4.006080e+04	4.827443e+00	6.058905e+00	7.466351e-01	1.693460e+00	1.629126e+00	2.602342e+00	4.369372e+01	3.287209e+00	1.193260e-03	5.197032e-01	6.824786e-13	1.496609e-13	3.351722e-10	8.851107e-09	4.863252e-07	1.772815e-05	2.026399e-04	5.939005e+01	2.170848e-01	6.080465e-01	1.138703e+02	2.271058e+01	3.308895e-02	8.792021e-03	1.005786e-03	1.391398e-04	1.265042e-04
2.252606e+01	2.827964e+05	5.434836e+00	7.605794e+00	4.831425e-01	1.285063e+00	4.003159e+04	4.823126e+00	6.060463e+00	7.461589e-01	1.692378e+00	1.631518e+00	2.602415e+00	4.371505e+01	3.295275e+00	1.195526e-03	5.210381e-01	7.005510e-13	1.474917e-13	3.313568e-10	8.757237e-09	4.820278e-07	1.760327e-05	2.014527e-04	5.946956e+01	2.168904e-01	6.086746e-01	1.139257e+02	2.268775e+01	3.308383e-02	8.792058e-03	1.005770e-03	1.391189e-04	1.264847e-04
2.253802e+01	2.828469e+05	5.433946e+00	7.606034e+00	4.830781e-01	1.284888e+00	4.000241e+04	4.818818e+00	6.062018e+00	7.456835e-01	1.691298e+00	1.633909e+00	2.602486e+00	4.373635e+01	3.303349e+00	1.197804e-03	5.223775e-01	7.191266e-13	1.453536e-13	3.275842e-10	8.664342e-09	4.777674e-07	1.747924e-05	2.002721e-04	5.954922e+01	2.166970e-01	6.093052e-01	1.139810e+02	2.266501e+01	3.307876e-02	8.792094e-03	1.005754e-03	1.390981e-04	1.264654e-04
2.254999e+01	2.828974e+05	5.433074e+00	7.606270e+00	4.830149e-01	1.284716e+00	3.997324e+04	4.814518e+00	6.063571e+00	7.452087e-01	1.690220e+00	1.636300e+00	2.602556e+00	4.375763e+01	3.311432e+00	1.200095e-03	5.237216e-01	7.382202e-13	1.432460e-13	3.238537e-10	8.572410e-09	4.735435e-07	1.735605e-05	1.990980e-04	5.962904e+01	2.165047e-01	6.099384e-01	1.140363e+02	2.264234e+01	3.307373e-02	8.792129e-03	1.005738e-03	1.390775e-04	1.264463e-04
2.256195e+01	2.829479e+05	5.432219e+00	7.606500e+00	4.829529e-01	1.284547e+00	3.994408e+04	4.810228e+00	6.065122e+00	7.447347e-01	1.689143e+00	1.638691e+00	2.602623e+00	4.377889e+01	3.319525e+00	1.202399e-03	5.250703e-01	7.578473e-13	1.411685e-13	3.201648e-10	8.481431e-09	4.693560e-07	1.723369e-05	1.979304e-04	5.970903e+01	2.163135e-01	6.105740e-01	1.140915e+02	2.261976e+01	3.306875e-02	8.792165e-03	1.005723e-03	1.390571e-04	1.264274e-04
2.257392e+01	2.829985e+05	5.431381e+00	7.606726e+00	4.828923e-01	1.284381e+00	3.991494e+04	4.805946e+00	6.066670e+00	7.442614e-01	1.688068e+00	1.641081e+00	2.602689e+00	4.380013e+01	3.327626e+00	1.204716e-03	5.264238e-01	7.780238e-13	1.391207e-13	3.165172e-10	8.391395e-09	4.652044e-07	1.711216e-05	1.967693e-04	5.978917e+01	2.161233e-01	6.112122e-01	1.141466e+02	2.259726e+01	3.306382e-02	8.792200e-03	1.005707e-03	1.390369e-04	1.264086e-04
2.258589e+01	2.830491e+05	5.430562e+00	7.606948e+00	4.828329e-01	1.284219e+00	3.988581e+04	4.801672e+00	6.068217e+00	7.437888e-01	1.686995e+00	1.643470e+00	2.602753e+00	4.382134e+01	3.335737e+00	1.207046e-03	5.277820e-01	7.987663e-13	1.371021e-13	3.129102e-10	8.302290e-09	4.610884e-07	1.699145e-05	1.956145e-04	5.986948e+01	2.159342e-01	6.118530e-01	1.142017e+02	2.257484e+01	3.305894e-02	8.792234e-03	1.005692e-03	1.390168e-04	1.263900e-04
2.259786e+01	2.830997e+05	5.429760e+00	7.607165e+00	4.827748e-01	1.284061e+00	3.985670e+04	4.797408e+00	6.069760e+00	7.433169e-01	1.685923e+00	1.645860e+00	2.602816e+00	4.384253e+01	3.343857e+00	1.209390e-03	5.291449e-01	8.200916e-13	1.351124e-13	3.093435e-10	8.214108e-09	4.570076e-07	1.687155e-05	1.944661e-04	5.994996e+01	2.157461e-01	6.124963e-01	1.142567e+02	2.255250e+01	3.305410e-02	8.792268e-03	1.005676e-03	1.389970e-04	1.263715e-04
2.260984e+01	2.831503e+05	5.428976e+00	7.607377e+00	4.827180e-01	1.283905e+00	3.982760e+04	4.793152e+00	6.071302e+00	7.428458e-01	1.684852e+00	1.648249e+00	2.602876e+00	4.386370e+01	3.351987e+00	1.211747e-03	5.305127e-01	8.420174e-13	1.331510e-13	3.058165e-10	8.126837e-09	4.529618e-07	1.675246e-05	1.933240e-04	6.003061e+01	2.155591e-01	6.131422e-01	1.143117e+02	2.253024e+01	3.304930e-02	8.792301e-03	1.005661e-03	1.389773e-04	1.263533e-04
2.262182e+01	2.832009e+05	5.428211e+00	7.607584e+00	4.826624e-01	1.283753e+00	3.979851e+04	4.788904e+00	6.072841e+00	7.423753e-01	1.683784e+00	1.650638e+00	2.602935e+00	4.388484e+01	3.360126e+00	1.214119e-03	5.318854e-01	8.645619e-13	1.312175e-13	3.023287e-10	8.040467e-09	4.489505e-07	1.663418e-05	1.921882e-04	6.011143e+01	2.153730e-01	6.137908e-01	1.143666e+02	2.250806e+01	3.304456e-02	8.792334e-03	1.005646e-03	1.389579e-04	1.263352e-04
2.263380e+01	2.832516e+05	5.427463e+00	7.607787e+00	4.826082e-01	1.283605e+00	3.976944e+04	4.784665e+00	6.074378e+00	7.419056e-01	1.682717e+00	1.653027e+00	2.602992e+00	4.390596e+01	3.368276e+00	1.216504e-03	5.332629e-01	8.877436e-13	1.293116e-13	2.988798e-10	7.954990e-09	4.449735e-07	1.651669e-05	1.910585e-04	6.019243e+01	2.151880e-01	6.144419e-01	1.144214e+02	2.248596e+01	3.303986e-02	8.792367e-03	1.005631e-03	1.389386e-04	1.263172e-04
2.264579e+01	2.833023e+05	5.426733e+00	7.607985e+00	4.825553e-01	1.283460e+00	3.974038e+04	4.780435e+00	6.075912e+00	7.414366e-01	1.681651e+00	1.655415e+00	2.603047e+00	4.392706e+01	3.376435e+00	1.218904e-03	5.346454e-01	9.115819e-13	1.274329e-13	2.954693e-10	7.870394e-09	4.410305e-07	1.639999e-05	1.899351e-04	6.027360e+01	2.150040e-01	6.150957e-01	1.144762e+02	2.246394e+01	3.303521e-02	8.792399e-03	1.005616e-03	1.389196e-04	1.262995e-04
2.265778e+01	2.833530e+05	5.426022e+00	7.608178e+00	4.825036e-01	1.283318e+00	3.971133e+04	4.776213e+00	6.077444e+00	7.409683e-01	1.680587e+00	1.657803e+00	2.603100e+00	4.394814e+01	3.384603e+00	1.221317e-03	5.360329e-01	9.360968e-13	1.255809e-13	2.920967e-10	7.786672e-09	4.371211e-07	1.628407e-05	1.888178e-04	6.035495e+01	2.148209e-01	6.157521e-01	1.145309e+02	2.244200e+01	3.303061e-02	8.792430e-03	1.005602e-03	1.389007e-04	1.262819e-04
2.266977e+01	2.834037e+05	5.425328e+00	7.608366e+00	4.824533e-01	1.283180e+00	3.968230e+04	4.772000e+00	6.078974e+00	7.405006e-01	1.679525e+00	1.660191e+00	2.603152e+00	4.396920e+01	3.392782e+00	1.223746e-03	5.374255e-01	9.613089e-13	1.237552e-13	2.887615e-10	7.703812e-09	4.332451e-07	1.616893e-05	1.877066e-04	6.043648e+01	2.146389e-01	6.164112e-01	1.145856e+02	2.242014e+01	3.302606e-02	8.792461e-03	1.005587e-03	1.388820e-04	1.262645e-04
2.268177e+01	2.834545e+05	5.424653e+00	7.608550e+00	4.824044e-01	1.283046e+00	3.965327e+04	4.767795e+00	6.080502e+00	7.400337e-01	1.678464e+00	1.662579e+00	2.603202e+00	4.399024e+01	3.400972e+00	1.226189e-03	5.388231e-01	9.872396e-13	1.219556e-13	2.854634e-10	7.621805e-09	4.294020e-07	1.605456e-05	1.866014e-04	6.051820e+01	2.144579e-01	6.170731e-01	1.146402e+02	2.239836e+01	3.302156e-02	8.792492e-03	1.005572e-03	1.388635e-04	1.262473e-04
2.269377e+01	2.835053e+05	5.423997e+00	7.608728e+00	4.823567e-01	1.282915e+00	3.962426e+04	4.763599e+00	6.082027e+00	7.395675e-01	1.677405e+00	1.664966e+00	2.603250e+00	4.401125e+01	3.409171e+00	1.228647e-03	5.402258e-01	1.013911e-12	1.201815e-13	2.822019e-10	7.540643e-09	4.255917e-07	1.594096e-05	1.855022e-04	6.060010e+01	2.142778e-01	6.177376e-01	1.146948e+02	2.237666e+01	3.301710e-02	8.792522e-03	1.005558e-03	1.388452e-04	1.262302e-04
2.270578e+01	2.835561e+05	5.423359e+00	7.608902e+00	4.823104e-01	1.282787e+00	3.959526e+04	4.759411e+00	6.083550e+00	7.391020e-01	1.676348e+00	1.667354e+00	2.603296e+00	4.403224e+01	3.417381e+00	1.231121e-03	5.416337e-01	1.041345e-12	1.184326e-13	2.789765e-10	7.460315e-09	4.218137e-07	1.582811e-05	1.844091e-04	6.068219e+01	2.140988e-01	6.184049e-01	1.147493e+02	2.235504e+01	3.301270e-02	8.792551e-03	1.005544e-03	1.388271e-04	1.262133e-04
2.271779e+01	2.836069e+05	5.422740e+00	7.609071e+00	4.822654e-01	1.282663e+00	3.956627e+04	4.755231e+00	6.085071e+00	7.386372e-01	1.675292e+00	1.669741e+00	2.603340e+00	4.405322e+01	3.425601e+00	1.233609e-03	5.430469e-01	1.069567e-12	1.167086e-13	2.757870e-10	7.380813e-09	4.180679e-07	1.571602e-05	1.833218e-04	6.076447e+01	2.139206e-01	6.190749e-01	1.148037e+02	2.233349e+01	3.300834e-02	8.792580e-03	1.005530e-03	1.388092e-04	1.261966e-04
2.272980e+01	2.836578e+05	5.422139e+00	7.609235e+00	4.822218e-01	1.282543e+00	3.953729e+04	4.751059e+00	6.086590e+00	7.381731e-01	1.674237e+00	1.672129e+00	2.603383e+00	4.407417e+01	3.433833e+00	1.236113e-03	5.444653e-01	1.098600e-12	1.150091e-13	2.726327e-10	7.302128e-09	4.143538e-07	1.560468e-05	1.822404e-04	6.084695e+01	2.137435e-01	6.197477e-01	1.148581e+02	2.231202e+01	3.300403e-02	8.792609e-03	1.005516e-03	1.387916e-04	1.261801e-04
2.274182e+01	2.837087e+05	5.421558e+00	7.609394e+00	4.821795e-01	1.282426e+00	3.950832e+04	4.746896e+00	6.088106e+00	7.377096e-01	1.673184e+00	1.674516e+00	2.603424e+00	4.409510e+01	3.442075e+00	1.238633e-03	5.458890e-01	1.128468e-12	1.133337e-13	2.695133e-10	7.224251e-09	4.106713e-07	1.549408e-05	1.811649e-04	6.092962e+01	2.135673e-01	6.204233e-01	1.149125e+02	2.229063e+01	3.299978e-02	8.792637e-03	1.005502e-03	1.387741e-04	1.261638e-04
2.275384e+01	2.837596e+05	5.420995e+00	7.609548e+00	4.821386e-01	1.282313e+00	3.947936e+04	4.742742e+00	6.089620e+00	7.372469e-01	1.672133e+00	1.676903e+00	2.603463e+00	4.411600e+01	3.450327e+00	1.241169e-03	5.473180e-01	1.159199e-12	1.116821e-13	2.664286e-10	7.147173e-09	4.070200e-07	1.538421e-05	1.800952e-04	6.101249e+01	2.133921e-01	6.211017e-01	1.149668e+02	2.226932e+01	3.299557e-02	8.792664e-03	1.005488e-03	1.387568e-04	1.261477e-04
2.276587e+01	2.838106e+05	5.420451e+00	7.609698e+00	4.820990e-01	1.282203e+00	3.945041e+04	4.738595e+00	6.091132e+00	7.367849e-01	1.671083e+00	1.679290e+00	2.603500e+00	4.413689e+01	3.458591e+00	1.243720e-03	5.487525e-01	1.190820e-12	1.100540e-13	2.633779e-10	7.070886e-09	4.033996e-07	1.527508e-05	1.790313e-04	6.109556e+01	2.132178e-01	6.217829e-01	1.150210e+02	2.224809e+01	3.299142e-02	8.792691e-03	1.005475e-03	1.387397e-04	1.261317e-04
2.277790e+01	2.838615e+05	5.419926e+00	7.609842e+00	4.820609e-01	1.282097e+00	3.942147e+04	4.734457e+00	6.092641e+00	7.363235e-01	1.670035e+00	1.681678e+00	2.603535e+00	4.415776e+01	3.466866e+00	1.246289e-03	5.501924e-01	1.223356e-12	1.084490e-13	2.603610e-10	6.995381e-09	3.998098e-07	1.516666e-05	1.779731e-04	6.117883e+01	2.130444e-01	6.224670e-01	1.150752e+02	2.222694e+01	3.298731e-02	8.792718e-03	1.005461e-03	1.387228e-04	1.261159e-04
2.278994e+01	2.839125e+05	5.419421e+00	7.609981e+00	4.820241e-01	1.281995e+00	3.939254e+04	4.730327e+00	6.094149e+00	7.358629e-01	1.668989e+00	1.684065e+00	2.603569e+00	4.417861e+01	3.475153e+00	1.248873e-03	5.516378e-01	1.256839e-12	1.068667e-13	2.573773e-10	6.920650e-09	3.962504e-07	1.505897e-05	1.769206e-04	6.126231e+01	2.128720e-01	6.231540e-01	1.151293e+02	2.220586e+01	3.298326e-02	8.792744e-03	1.005448e-03	1.387062e-04	1.261003e-04
2.280198e+01	2.839636e+05	5.418934e+00	7.610115e+00	4.819887e-01	1.281896e+00	3.936362e+04	4.726205e+00	6.095654e+00	7.354029e-01	1.667943e+00	1.686452e+00	2.603601e+00	4.419943e+01	3.483450e+00	1.251475e-03	5.530888e-01	1.291297e-12	1.053068e-13	2.544267e-10	6.846683e-09	3.927211e-07	1.495199e-05	1.758737e-04	6.134600e+01	2.127005e-01	6.238439e-01	1.151834e+02	2.218486e+01	3.297926e-02	8.792769e-03	1.005435e-03	1.386897e-04	1.260849e-04
2.281403e+01	2.840146e+05	5.418467e+00	7.610244e+00	4.819547e-01	1.281802e+00	3.933471e+04	4.722092e+00	6.097157e+00	7.349436e-01	1.666900e+00	1.688839e+00	2.603631e+00	4.422024e+01	3.491759e+00	1.254093e-03	5.545453e-01	1.326760e-12	1.037691e-13	2.515085e-10	6.773474e-09	3.892216e-07	1.484572e-05	1.748325e-04	6.142989e+01	2.125299e-01	6.245367e-01	1.152374e+02	2.216393e+01	3.297530e-02	8.792794e-03	1.005422e-03	1.386735e-04	1.260697e-04
2.282608e+01	2.840657e+05	5.418020e+00	7.610368e+00	4.819221e-01	1.281710e+00	3.930580e+04	4.717986e+00	6.098657e+00	7.344850e-01	1.665858e+00	1.691227e+00	2.603659e+00	4.424103e+01	3.500080e+00	1.256728e-03	5.560076e-01	1.363262e-12	1.022531e-13	2.486226e-10	6.701013e-09	3.857516e-07	1.474015e-05	1.737968e-04	6.151401e+01	2.123602e-01	6.252325e-01	1.152914e+02	2.214308e+01	3.297141e-02	8.792819e-03	1.005409e-03	1.386574e-04	1.260546e-04
2.283814e+01	2.841169e+05	5.417592e+00	7.610486e+00	4.818909e-01	1.281623e+00	3.927690e+04	4.713889e+00	6.100156e+00	7.340271e-01	1.664817e+00	1.693614e+00	2.603685e+00	4.426179e+01	3.508413e+00	1.259381e-03	5.574755e-01	1.400834e-12	1.007586e-13	2.457685e-10	6.629293e-09	3.823108e-07	1.463528e-05	1.727667e-04	6.159834e+01	2.121914e-01	6.259312e-01	1.153453e+02	2.212231e+01	3.296756e-02	8.792843e-03	1.005396e-03	1.386416e-04	1.260398e-04
2.285020e+01	2.841680e+05	5.417184e+00	7.610600e+00	4.818611e-01	1.281539e+00	3.924801e+04	4.709800e+00	6.101652e+00	7.335698e-01	1.663779e+00	1.696002e+00	2.603710e+00	4.428254e+01	3.516758e+00	1.262051e-03	5.589492e-01	1.439511e-12	9.928528e-14	2.429459e-10	6.558306e-09	3.788990e-07	1.453110e-05	1.717421e-04	6.168289e+01	2.120235e-01	6.266329e-01	1.153992e+02	2.210162e+01	3.296377e-02	8.792866e-03	1.005383e-03	1.386260e-04	1.260251e-04
2.286227e+01	2.842192e+05	5.416796e+00	7.610708e+00	4.818328e-01	1.281459e+00	3.921912e+04	4.705719e+00	6.103146e+00	7.331132e-01	1.662741e+00	1.698390e+00	2.603733e+00	4.430327e+01	3.525115e+00	1.264740e-03	5.604288e-01	1.479327e-12	9.783281e-14	2.401543e-10	6.488043e-09	3.755160e-07	1.442761e-05	1.707230e-04	6.176766e+01	2.118565e-01	6.273377e-01	1.154530e+02	2.208100e+01	3.296003e-02	8.792889e-03	1.005371e-03	1.386106e-04	1.260107e-04
2.287435e+01	2.842704e+05	5.416427e+00	7.610811e+00	4.818059e-01	1.281383e+00	3.919024e+04	4.701645e+00	6.104637e+00	7.326573e-01	1.661705e+00	1.700778e+00	2.603754e+00	4.432397e+01	3.533484e+00	1.267446e-03	5.619141e-01	1.520319e-12	9.640090e-14	2.373935e-10	6.418498e-09	3.721614e-07	1.432480e-05	1.697092e-04	6.185265e+01	2.116904e-01	6.280455e-01	1.155068e+02	2.206046e+01	3.295634e-02	8.792911e-03	1.005359e-03	1.385954e-04	1.259964e-04
2.288643e+01	2.843217e+05	5.416078e+00	7.610909e+00	4.817804e-01	1.281311e+00	3.916137e+04	4.697580e+00	6.106127e+00	7.322021e-01	1.660671e+00	1.703166e+00	2.603773e+00	4.434466e+01	3.541865e+00	1.270170e-03	5.634055e-01	1.562525e-12	9.498925e-14	2.346631e-10	6.349662e-09	3.688350e-07	1.422266e-05	1.687009e-04	6.193787e+01	2.115252e-01	6.287563e-01	1.155605e+02	2.203999e+01	3.295271e-02	8.792933e-03	1.005346e-03	1.385805e-04	1.259823e-04
