Timepoint   	P4          	SD          	E2          	SD          	LH_blood    	SD          	FSH_blood   	SD          
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	5.200000e+00	1.000000e+00
-5.000000e+00	4.500003e-01	1.000000e+00	1.255718e+02	1.000000e+00	6.800000e+00	1.000000e+00	n/a         	n/a         
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	5.710000e+00	1.000000e+00
-5.000000e+00	7.999991e-01	1.000000e+00	9.342977e+01	1.000000e+00	6.840000e+00	1.000000e+00	n/a         	n/a         
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.210000e+00	1.000000e+00
-5.000000e+00	5.799990e-01	1.000000e+00	1.141314e+02	1.000000e+00	4.190000e+00	1.000000e+00	3.490000e+00	1.000000e+00
-5.000000e+00	5.399984e-01	1.000000e+00	1.427324e+02	1.000000e+00	6.030000e+00	1.000000e+00	7.860000e+00	1.000000e+00
-5.000000e+00	1.639999e+00	1.000000e+00	4.331001e+01	1.000000e+00	9.920000e+00	1.000000e+00	5.640000e+00	1.000000e+00
-5.000000e+00	8.199994e-01	1.000000e+00	9.969474e+01	1.000000e+00	7.120000e+00	1.000000e+00	7.870000e+00	1.000000e+00
-5.000000e+00	5.699989e-01	1.000000e+00	9.179543e+01	1.000000e+00	8.100000e+00	1.000000e+00	n/a         	n/a         
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.310000e+00	1.000000e+00
-5.000000e+00	4.300000e-01	1.000000e+00	1.236651e+02	1.000000e+00	3.070000e+00	1.000000e+00	7.450000e+00	1.000000e+00
-5.000000e+00	4.300000e-01	1.000000e+00	8.144461e+01	1.000000e+00	8.050000e+00	1.000000e+00	n/a         	n/a         
-5.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-4.000000e+00	9.899987e-01	1.000000e+00	1.285681e+02	1.000000e+00	4.360000e+00	1.000000e+00	3.400000e+00	1.000000e+00
-4.000000e+00	1.090000e+00	1.000000e+00	1.364674e+02	1.000000e+00	7.790000e+00	1.000000e+00	5.170000e+00	1.000000e+00
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-4.000000e+00	2.600000e-01	1.000000e+00	8.362373e+01	1.000000e+00	6.590000e+00	1.000000e+00	4.820000e+00	1.000000e+00
-4.000000e+00	5.499986e-01	1.000000e+00	2.770206e+02	1.000000e+00	4.560000e+00	1.000000e+00	3.610000e+00	1.000000e+00
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-4.000000e+00	8.600000e-01	1.000000e+00	1.623444e+02	1.000000e+00	5.560000e+00	1.000000e+00	7.200000e+00	1.000000e+00
-4.000000e+00	3.869994e-01	1.000000e+00	1.241554e+02	1.000000e+00	1.164000e+01	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	2.980000e+00	1.000000e+00
-4.000000e+00	1.350001e+00	1.000000e+00	1.321091e+02	1.000000e+00	7.510000e+00	1.000000e+00	5.900000e+00	1.000000e+00
-4.000000e+00	4.700006e-01	1.000000e+00	1.086836e+02	1.000000e+00	4.440000e+00	1.000000e+00	5.420000e+00	1.000000e+00
-4.000000e+00	3.200015e-01	1.000000e+00	1.274785e+02	1.000000e+00	1.050000e+01	1.000000e+00	4.490000e+00	1.000000e+00
-4.000000e+00	6.500001e-01	1.000000e+00	1.135866e+02	1.000000e+00	6.820000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.930000e+00	1.000000e+00
-4.000000e+00	5.380016e-01	1.000000e+00	9.917720e+01	1.000000e+00	5.580000e+00	1.000000e+00	2.960000e+00	1.000000e+00
-4.000000e+00	4.820007e-01	1.000000e+00	1.502776e+02	1.000000e+00	4.430000e+00	1.000000e+00	4.310000e+00	1.000000e+00
-4.000000e+00	4.800007e-01	1.000000e+00	7.681398e+01	1.000000e+00	5.560000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.440000e+00	1.000000e+00
-4.000000e+00	8.399997e-01	1.000000e+00	1.135866e+02	1.000000e+00	3.300000e+00	1.000000e+00	7.120000e+00	1.000000e+00
-4.000000e+00	2.600000e-01	1.000000e+00	8.662002e+01	1.000000e+00	6.750000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	5.870000e+00	1.000000e+00
-4.000000e+00	7.100009e-01	1.000000e+00	5.257127e+01	1.000000e+00	7.790000e+00	1.000000e+00	4.200000e+00	1.000000e+00
-4.000000e+00	7.200011e-01	1.000000e+00	1.100456e+02	1.000000e+00	6.060000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.720000e+00	1.000000e+00
-4.000000e+00	7.400014e-01	1.000000e+00	1.457286e+02	1.000000e+00	3.870000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	8.140000e+00	1.000000e+00
-4.000000e+00	8.199994e-01	1.000000e+00	5.257127e+01	1.000000e+00	1.170000e+01	1.000000e+00	7.500000e+00	1.000000e+00
-4.000000e+00	6.099995e-01	1.000000e+00	1.631616e+02	1.000000e+00	1.230000e+01	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.300000e+00	1.000000e+00
-4.000000e+00	5.599987e-01	1.000000e+00	1.773259e+02	1.000000e+00	8.700000e+00	1.000000e+00	3.510000e+00	1.000000e+00
-4.000000e+00	6.500001e-01	1.000000e+00	1.073217e+02	1.000000e+00	4.050000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	7.470000e+00	1.000000e+00
-4.000000e+00	1.570001e+00	1.000000e+00	5.366083e+01	1.000000e+00	6.900000e+00	1.000000e+00	4.200000e+00	1.000000e+00
-4.000000e+00	8.399997e-01	1.000000e+00	1.105903e+02	1.000000e+00	6.750000e+00	1.000000e+00	9.830000e+00	1.000000e+00
-4.000000e+00	5.699989e-01	1.000000e+00	8.307895e+01	1.000000e+00	1.110000e+01	1.000000e+00	5.990000e+00	1.000000e+00
-4.000000e+00	6.299998e-01	1.000000e+00	8.798197e+01	1.000000e+00	6.040000e+00	1.000000e+00	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-4.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	5.640000e+00	1.000000e+00
-4.000000e+00	1.639999e+00	1.000000e+00	7.054901e+01	1.000000e+00	1.090000e+01	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-3.000000e+00	7.599985e-01	1.000000e+00	1.212135e+02	1.000000e+00	5.970000e+00	1.000000e+00	5.220000e+00	1.000000e+00
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-3.000000e+00	6.199996e-01	1.000000e+00	3.919692e+02	1.000000e+00	4.970000e+00	1.000000e+00	3.670000e+00	1.000000e+00
-3.000000e+00	3.259985e-01	1.000000e+00	2.163321e+02	1.000000e+00	7.750000e+00	1.000000e+00	7.690000e+00	1.000000e+00
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.400000e+00	1.000000e+00
-3.000000e+00	3.729992e-01	1.000000e+00	2.224337e+02	1.000000e+00	6.480000e+00	1.000000e+00	3.180000e+00	1.000000e+00
-3.000000e+00	1.009999e+00	1.000000e+00	1.221942e+02	1.000000e+00	7.230000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.390000e+00	1.000000e+00
-3.000000e+00	5.999993e-01	1.000000e+00	1.487249e+02	1.000000e+00	1.250000e+01	1.000000e+00	5.030000e+00	1.000000e+00
-3.000000e+00	4.199998e-01	1.000000e+00	2.081060e+02	1.000000e+00	9.970000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.260000e+00	1.000000e+00
-3.000000e+00	1.029999e+00	1.000000e+00	1.039440e+02	1.000000e+00	7.540000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.830000e+00	1.000000e+00
-3.000000e+00	4.300000e-01	1.000000e+00	1.609825e+02	1.000000e+00	6.060000e+00	1.000000e+00	5.520000e+00	1.000000e+00
-3.000000e+00	1.150001e+00	1.000000e+00	2.195463e+02	1.000000e+00	6.950000e+00	1.000000e+00	3.390000e+00	1.000000e+00
-3.000000e+00	8.199994e-01	1.000000e+00	1.617997e+02	1.000000e+00	6.110000e+00	1.000000e+00	4.270000e+00	1.000000e+00
-3.000000e+00	3.129999e-01	1.000000e+00	1.479350e+02	1.000000e+00	6.210000e+00	1.000000e+00	7.000000e+00	1.000000e+00
-3.000000e+00	9.600014e-01	1.000000e+00	1.917626e+02	1.000000e+00	7.730000e+00	1.000000e+00	5.790000e+00	1.000000e+00
-3.000000e+00	8.199994e-01	1.000000e+00	8.961631e+01	1.000000e+00	7.200000e+00	1.000000e+00	3.860000e+00	1.000000e+00
-3.000000e+00	9.839986e-01	1.000000e+00	1.307472e+02	1.000000e+00	7.420000e+00	1.000000e+00	4.530000e+00	1.000000e+00
-3.000000e+00	1.300000e+00	1.000000e+00	9.517307e+01	1.000000e+00	3.830000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.900000e+00	1.000000e+00
-3.000000e+00	3.499988e-01	1.000000e+00	2.135538e+02	1.000000e+00	6.400000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.300000e+00	1.000000e+00
-3.000000e+00	6.900006e-01	1.000000e+00	2.086507e+02	1.000000e+00	1.170000e+01	1.000000e+00	4.490000e+00	1.000000e+00
-3.000000e+00	8.900004e-01	1.000000e+00	2.184568e+02	1.000000e+00	6.570000e+00	1.000000e+00	n/a         	n/a         
-3.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.540000e+00	1.000000e+00
-3.000000e+00	6.500001e-01	1.000000e+00	1.465458e+02	1.000000e+00	5.580000e+00	1.000000e+00	3.220000e+00	1.000000e+00
-3.000000e+00	5.300014e-01	1.000000e+00	2.081060e+02	1.000000e+00	9.270000e+00	1.000000e+00	6.330000e+00	1.000000e+00
-3.000000e+00	1.770001e+00	1.000000e+00	6.292209e+01	1.000000e+00	7.240000e+00	1.000000e+00	3.780000e+00	1.000000e+00
-3.000000e+00	7.599985e-01	1.000000e+00	1.440943e+02	1.000000e+00	6.730000e+00	1.000000e+00	9.610000e+00	1.000000e+00
-3.000000e+00	4.900009e-01	1.000000e+00	1.171277e+02	1.000000e+00	8.970000e+00	1.000000e+00	5.460000e+00	1.000000e+00
-3.000000e+00	7.100009e-01	1.000000e+00	1.307472e+02	1.000000e+00	6.420000e+00	1.000000e+00	3.000000e+00	1.000000e+00
-3.000000e+00	4.900009e-01	1.000000e+00	1.969380e+02	1.000000e+00	3.980000e+00	1.000000e+00	7.370000e+00	1.000000e+00
-3.000000e+00	4.900009e-01	1.000000e+00	1.400085e+02	1.000000e+00	8.950000e+00	1.000000e+00	5.980000e+00	1.000000e+00
-3.000000e+00	1.720000e+00	1.000000e+00	9.833279e+01	1.000000e+00	1.070000e+01	1.000000e+00	n/a         	n/a         
-2.000000e+00	1.050000e+00	1.000000e+00	2.687945e+02	1.000000e+00	7.620000e+00	1.000000e+00	2.980000e+00	1.000000e+00
-2.000000e+00	1.029999e+00	1.000000e+00	2.358897e+02	1.000000e+00	9.350000e+00	1.000000e+00	3.310000e+00	1.000000e+00
-2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-2.000000e+00	2.450001e-01	1.000000e+00	2.514160e+02	1.000000e+00	7.150000e+00	1.000000e+00	3.810000e+00	1.000000e+00
-2.000000e+00	5.999993e-01	1.000000e+00	4.908468e+02	1.000000e+00	7.470000e+00	1.000000e+00	3.450000e+00	1.000000e+00
-2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-2.000000e+00	1.009999e+00	1.000000e+00	3.314986e+02	1.000000e+00	7.890000e+00	1.000000e+00	6.430000e+00	1.000000e+00
-2.000000e+00	4.300000e-01	1.000000e+00	2.704833e+02	1.000000e+00	1.520000e+01	1.000000e+00	n/a         	n/a         
-2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	2.840000e+00	1.000000e+00
-2.000000e+00	1.060000e+00	1.000000e+00	2.015686e+02	1.000000e+00	9.890000e+00	1.000000e+00	2.610000e+00	1.000000e+00
-2.000000e+00	1.490000e+00	1.000000e+00	3.105246e+02	1.000000e+00	1.240000e+01	1.000000e+00	6.330000e+00	1.000000e+00
-2.000000e+00	5.899992e-01	1.000000e+00	1.775983e+02	1.000000e+00	1.500000e+01	1.000000e+00	4.870000e+00	1.000000e+00
-2.000000e+00	3.100001e-01	1.000000e+00	3.829803e+02	1.000000e+00	1.370000e+01	1.000000e+00	3.890000e+00	1.000000e+00
-2.000000e+00	7.190011e-01	1.000000e+00	2.887334e+02	1.000000e+00	1.496000e+01	1.000000e+00	n/a         	n/a         
-2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.010000e+00	1.000000e+00
-2.000000e+00	6.299998e-01	1.000000e+00	2.059268e+02	1.000000e+00	7.510000e+00	1.000000e+00	2.230000e+00	1.000000e+00
-2.000000e+00	4.300000e-01	1.000000e+00	2.565914e+02	1.000000e+00	5.390000e+00	1.000000e+00	4.130000e+00	1.000000e+00
-2.000000e+00	4.400001e-01	1.000000e+00	2.849199e+02	1.000000e+00	7.960000e+00	1.000000e+00	n/a         	n/a         
-2.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	3.100000e+00	1.000000e+00
-2.000000e+00	8.800003e-01	1.000000e+00	3.246889e+02	1.000000e+00	6.160000e+00	1.000000e+00	3.760000e+00	1.000000e+00
-2.000000e+00	2.600000e-01	1.000000e+00	2.838304e+02	1.000000e+00	6.850000e+00	1.000000e+00	4.870000e+00	1.000000e+00
-2.000000e+00	8.700001e-01	1.000000e+00	1.620720e+02	1.000000e+00	8.110000e+00	1.000000e+00	5.710000e+00	1.000000e+00
-2.000000e+00	9.699984e-01	1.000000e+00	1.623444e+02	1.000000e+00	9.110000e+00	1.000000e+00	3.030000e+00	1.000000e+00
-2.000000e+00	7.799988e-01	1.000000e+00	1.726953e+02	1.000000e+00	8.610000e+00	1.000000e+00	4.490000e+00	1.000000e+00
-2.000000e+00	1.390001e+00	1.000000e+00	1.462734e+02	1.000000e+00	5.390000e+00	1.000000e+00	4.560000e+00	1.000000e+00
-2.000000e+00	8.289995e-01	1.000000e+00	2.993566e+02	1.000000e+00	8.490000e+00	1.000000e+00	4.200000e+00	1.000000e+00
-2.000000e+00	4.199998e-01	1.000000e+00	2.535951e+02	1.000000e+00	7.800000e+00	1.000000e+00	5.990000e+00	1.000000e+00
-2.000000e+00	8.299995e-01	1.000000e+00	7.708637e+01	1.000000e+00	1.020000e+01	1.000000e+00	6.100000e+00	1.000000e+00
-2.000000e+00	5.899992e-01	1.000000e+00	2.860095e+02	1.000000e+00	1.440000e+01	1.000000e+00	4.160000e+00	1.000000e+00
-2.000000e+00	7.999991e-01	1.000000e+00	2.846475e+02	1.000000e+00	7.980000e+00	1.000000e+00	9.300000e+00	1.000000e+00
-2.000000e+00	7.100009e-01	1.000000e+00	3.682713e+02	1.000000e+00	3.020000e+01	1.000000e+00	3.350000e+00	1.000000e+00
-2.000000e+00	6.199996e-01	1.000000e+00	1.999343e+02	1.000000e+00	7.630000e+00	1.000000e+00	2.730000e+00	1.000000e+00
-2.000000e+00	5.899992e-01	1.000000e+00	3.467525e+02	1.000000e+00	7.260000e+00	1.000000e+00	5.180000e+00	1.000000e+00
-2.000000e+00	1.580001e+00	1.000000e+00	9.315738e+01	1.000000e+00	6.650000e+00	1.000000e+00	3.420000e+00	1.000000e+00
-2.000000e+00	7.799988e-01	1.000000e+00	2.086507e+02	1.000000e+00	7.670000e+00	1.000000e+00	8.740000e+00	1.000000e+00
-2.000000e+00	4.400001e-01	1.000000e+00	1.552623e+02	1.000000e+00	9.120000e+00	1.000000e+00	5.310000e+00	1.000000e+00
-2.000000e+00	9.100007e-01	1.000000e+00	1.677922e+02	1.000000e+00	8.700000e+00	1.000000e+00	3.750000e+00	1.000000e+00
-2.000000e+00	4.600004e-01	1.000000e+00	3.576481e+02	1.000000e+00	8.520000e+00	1.000000e+00	6.520000e+00	1.000000e+00
-2.000000e+00	4.600004e-01	1.000000e+00	2.026582e+02	1.000000e+00	1.290000e+01	1.000000e+00	5.860000e+00	1.000000e+00
-2.000000e+00	1.760001e+00	1.000000e+00	1.549899e+02	1.000000e+00	1.150000e+01	1.000000e+00	n/a         	n/a         
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-1.000000e+00	9.829986e-01	1.000000e+00	3.061664e+02	1.000000e+00	1.739000e+01	1.000000e+00	5.890000e+00	1.000000e+00
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         
-1.000000e+00	7.799988e-01	1.000000e+00	7.229231e+02	1.000000e+00	7.580000e+00	1.000000e+00	3.940000e+00	1.000000e+00
-1.000000e+00	3.799993e-01	1.000000e+00	3.462077e+02	1.000000e+00	1.120000e+01	1.000000e+00	8.190000e+00	1.000000e+00
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	9.120000e+00	1.000000e+00
-1.000000e+00	5.399984e-01	1.000000e+00	3.227821e+02	1.000000e+00	2.900000e+01	1.000000e+00	5.450000e+00	1.000000e+00
-1.000000e+00	3.499988e-01	1.000000e+00	3.908796e+02	1.000000e+00	1.500000e+01	1.000000e+00	2.670000e+00	1.000000e+00
-1.000000e+00	8.399997e-01	1.000000e+00	3.786221e+02	1.000000e+00	1.320000e+01	1.000000e+00	n/a         	n/a         
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	6.880000e+00	1.000000e+00
-1.000000e+00	6.840006e-01	1.000000e+00	2.482018e+02	1.000000e+00	1.826000e+01	1.000000e+00	5.910000e+00	1.000000e+00
-1.000000e+00	3.699991e-01	1.000000e+00	5.483211e+02	1.000000e+00	3.030000e+01	1.000000e+00	5.280000e+00	1.000000e+00
-1.000000e+00	8.600000e-01	1.000000e+00	4.110365e+02	1.000000e+00	3.090000e+01	1.000000e+00	3.990000e+00	1.000000e+00
-1.000000e+00	1.280000e+00	1.000000e+00	1.781431e+02	1.000000e+00	8.400000e+00	1.000000e+00	8.500000e+00	1.000000e+00
-1.000000e+00	5.300014e-01	1.000000e+00	3.551966e+02	1.000000e+00	2.000000e+01	1.000000e+00	2.580000e+00	1.000000e+00
-1.000000e+00	4.099997e-01	1.000000e+00	3.568309e+02	1.000000e+00	9.340000e+00	1.000000e+00	4.750000e+00	1.000000e+00
-1.000000e+00	4.920009e-01	1.000000e+00	4.377307e+02	1.000000e+00	1.717000e+01	1.000000e+00	5.600000e+00	1.000000e+00
-1.000000e+00	1.180002e+00	1.000000e+00	3.685437e+02	1.000000e+00	9.680000e+00	1.000000e+00	5.210000e+00	1.000000e+00
-1.000000e+00	1.100000e+00	1.000000e+00	3.742639e+02	1.000000e+00	1.500000e+01	1.000000e+00	3.500000e+00	1.000000e+00
-1.000000e+00	1.899999e-01	1.000000e+00	3.603720e+02	1.000000e+00	8.120000e+00	1.000000e+00	4.900000e+00	1.000000e+00
-1.000000e+00	1.090000e+00	1.000000e+00	2.021134e+02	1.000000e+00	1.080000e+01	1.000000e+00	5.860000e+00	1.000000e+00
-1.000000e+00	9.400011e-01	1.000000e+00	2.072888e+02	1.000000e+00	1.150000e+01	1.000000e+00	3.190000e+00	1.000000e+00
-1.000000e+00	9.240009e-01	1.000000e+00	2.892782e+02	1.000000e+00	1.310000e+01	1.000000e+00	4.450000e+00	1.000000e+00
-1.000000e+00	1.310000e+00	1.000000e+00	2.236322e+02	1.000000e+00	1.030000e+01	1.000000e+00	5.790000e+00	1.000000e+00
-1.000000e+00	7.899990e-01	1.000000e+00	4.636078e+02	1.000000e+00	1.480000e+01	1.000000e+00	4.400000e+00	1.000000e+00
-1.000000e+00	5.200013e-01	1.000000e+00	3.186963e+02	1.000000e+00	9.800000e+00	1.000000e+00	7.130000e+00	1.000000e+00
-1.000000e+00	9.699984e-01	1.000000e+00	1.814117e+02	1.000000e+00	2.110000e+01	1.000000e+00	7.700000e+00	1.000000e+00
-1.000000e+00	7.000008e-01	1.000000e+00	3.982342e+02	1.000000e+00	2.850000e+01	1.000000e+00	7.000000e+00	1.000000e+00
-1.000000e+00	9.100007e-01	1.000000e+00	4.674212e+02	1.000000e+00	2.450000e+01	1.000000e+00	n/a         	n/a         
-1.000000e+00	n/a         	n/a         	n/a         	n/a         	n/a         	n/a         	4.330000e+00	1.000000e+00
-1.000000e+00	7.699987e-01	1.000000e+00	3.355845e+02	1.000000e+00	1.590000e+01	1.000000e+00	3.370000e+00	1.000000e+00
-1.000000e+00	7.200011e-01	1.000000e+00	4.347344e+02	1.000000e+00	1.610000e+01	1.000000e+00	3.240000e+00	1.000000e+00
-1.000000e+00	1.560001e+00	1.000000e+00	1.293853e+02	1.000000e+00	4.280000e+00	1.000000e+00	3.610000e+00	1.000000e+00
-1.000000e+00	8.700001e-01	1.000000e+00	3.102522e+02	1.000000e+00	1.430000e+01	1.000000e+00	9.490000e+00	1.000000e+00
-1.000000e+00	5.300014e-01	1.000000e+00	2.348002e+02	1.000000e+00	1.490000e+01	1.000000e+00	5.910000e+00	1.000000e+00
-1.000000e+00	8.399997e-01	1.000000e+00	2.680318e+02	1.000000e+00	1.280000e+01	1.000000e+00	5.690000e+00	1.000000e+00
-1.000000e+00	6.199996e-01	1.000000e+00	6.044334e+02	1.000000e+00	1.610000e+01	1.000000e+00	1.230000e+01	1.000000e+00
-1.000000e+00	6.199996e-01	1.000000e+00	2.704833e+02	1.000000e+00	5.880000e+01	1.000000e+00	7.090000e+00	1.000000e+00
-1.000000e+00	1.790001e+00	1.000000e+00	2.067440e+02	1.000000e+00	2.260000e+01	1.000000e+00	n/a         	n/a         
0.000000e+00	1.730000e+00	1.000000e+00	3.925140e+02	1.000000e+00	3.340000e+01	1.000000e+00	6.910000e+00	1.000000e+00
0.000000e+00	1.550001e+00	1.000000e+00	3.181515e+02	1.000000e+00	3.486000e+01	1.000000e+00	5.030000e+00	1.000000e+00
0.000000e+00	1.429999e+00	1.000000e+00	4.467196e+02	1.000000e+00	4.200000e+01	1.000000e+00	1.350000e+01	1.000000e+00
0.000000e+00	7.599985e-01	1.000000e+00	2.876438e+02	1.000000e+00	5.750000e+01	1.000000e+00	1.350000e+01	1.000000e+00
0.000000e+00	1.130001e+00	1.000000e+00	3.407599e+02	1.000000e+00	1.965000e+01	1.000000e+00	8.050000e+00	1.000000e+00
0.000000e+00	7.799988e-01	1.000000e+00	2.590429e+02	1.000000e+00	7.400000e+01	1.000000e+00	2.150000e+01	1.000000e+00
0.000000e+00	1.370001e+00	1.000000e+00	3.007186e+02	1.000000e+00	4.070000e+01	1.000000e+00	1.710000e+01	1.000000e+00
0.000000e+00	9.200009e-01	1.000000e+00	3.069835e+02	1.000000e+00	6.780000e+01	1.000000e+00	1.630000e+01	1.000000e+00
0.000000e+00	7.599985e-01	1.000000e+00	2.478749e+02	1.000000e+00	6.710000e+01	1.000000e+00	7.930000e+00	1.000000e+00
0.000000e+00	1.360001e+00	1.000000e+00	2.704833e+02	1.000000e+00	5.260000e+01	1.000000e+00	3.530000e+00	1.000000e+00
0.000000e+00	1.859999e+00	1.000000e+00	2.007514e+02	1.000000e+00	1.450000e+01	1.000000e+00	1.190000e+01	1.000000e+00
0.000000e+00	1.209999e+00	1.000000e+00	2.805617e+02	1.000000e+00	3.470000e+01	1.000000e+00	1.413000e+01	1.000000e+00
0.000000e+00	8.980005e-01	1.000000e+00	4.832199e+02	1.000000e+00	6.898000e+01	1.000000e+00	1.110000e+01	1.000000e+00
0.000000e+00	1.290000e+00	1.000000e+00	3.344949e+02	1.000000e+00	4.720000e+01	1.000000e+00	1.060000e+01	1.000000e+00
0.000000e+00	1.639999e+00	1.000000e+00	2.467853e+02	1.000000e+00	5.100000e+01	1.000000e+00	2.310000e+01	1.000000e+00
0.000000e+00	1.070000e+00	1.000000e+00	2.955431e+02	1.000000e+00	6.280000e+01	1.000000e+00	6.240000e+00	1.000000e+00
0.000000e+00	9.899987e-01	1.000000e+00	2.781102e+02	1.000000e+00	3.110000e+01	1.000000e+00	1.490000e+01	1.000000e+00
0.000000e+00	1.100000e+00	1.000000e+00	5.477763e+02	1.000000e+00	7.250000e+01	1.000000e+00	1.540000e+01	1.000000e+00
0.000000e+00	1.560001e+00	1.000000e+00	3.148828e+02	1.000000e+00	4.750000e+01	1.000000e+00	1.050000e+01	1.000000e+00
0.000000e+00	1.600001e+00	1.000000e+00	2.341192e+02	1.000000e+00	2.499000e+01	1.000000e+00	1.090000e+01	1.000000e+00
0.000000e+00	7.799988e-01	1.000000e+00	3.276852e+02	1.000000e+00	3.620000e+01	1.000000e+00	1.330000e+01	1.000000e+00
0.000000e+00	1.540000e+00	1.000000e+00	2.443338e+02	1.000000e+00	4.580000e+01	1.000000e+00	1.708000e+01	1.000000e+00
0.000000e+00	1.150001e+00	1.000000e+00	2.620664e+02	1.000000e+00	6.948000e+01	1.000000e+00	4.260000e+00	1.000000e+00
0.000000e+00	9.999989e-01	1.000000e+00	3.410323e+02	1.000000e+00	2.040000e+01	1.000000e+00	1.560000e+01	1.000000e+00
0.000000e+00	1.839999e+00	1.000000e+00	1.879491e+02	1.000000e+00	4.190000e+01	1.000000e+00	1.310000e+01	1.000000e+00
0.000000e+00	1.710000e+00	1.000000e+00	4.034096e+02	1.000000e+00	2.720000e+01	1.000000e+00	8.900000e+00	1.000000e+00
0.000000e+00	9.300010e-01	1.000000e+00	7.245574e+01	1.000000e+00	1.380000e+01	1.000000e+00	1.030000e+01	1.000000e+00
0.000000e+00	1.459999e+00	1.000000e+00	9.421970e+01	1.000000e+00	3.497000e+01	1.000000e+00	1.870000e+01	1.000000e+00
0.000000e+00	1.239999e+00	1.000000e+00	3.908796e+02	1.000000e+00	8.970000e+01	1.000000e+00	8.880000e+00	1.000000e+00
0.000000e+00	1.050000e+00	1.000000e+00	3.541070e+02	1.000000e+00	2.760000e+01	1.000000e+00	1.540000e+01	1.000000e+00
